respondent,group,questionnaire,submitted_timestamp,source_path,question_code,question_text,type,subscale,category,accuracy,stimulus_form,stimulus_title,response_raw,response_clean,response_numeric,score_value,score_confidence,score_method,score_explanation
94,D,Post,2025-10-23 04:04:38,data/Post/Group D_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,3.2,3.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,distractor,hit,Short,Schittss Creek,4 = Extremely confident,4 = Extremely confident,4.0,4.0,4.0,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
94,D,Post,2025-10-23 04:04:38,data/Post/Group D_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,4.1,4.1. Did you see this scene in the videos you watched last week?,binary,recognition,key,hit,Long,The Town,Yes,Yes,1.0,1.0,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
94,D,Post,2025-10-23 04:04:38,data/Post/Group D_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,4.2,4.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,key,hit,Long,The Town,4 = Extremely confident,4 = Extremely confident,4.0,4.0,4.0,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
94,D,Post,2025-10-23 04:04:38,data/Post/Group D_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,5.1,5.1. Did you see this scene in the videos you watched last week?,binary,recognition,unseen,miss,Short,Abbot Elementary,Yes,Yes,1.0,0.0,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
94,D,Post,2025-10-23 04:04:38,data/Post/Group D_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,5.2,5.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,unseen,miss,Short,Abbot Elementary,4 = Extremely confident,4 = Extremely confident,4.0,4.0,4.0,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
94,D,Post,2025-10-23 04:04:38,data/Post/Group D_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,5.3,5.3. This scene was not in the videos you watched last week. What best explains why you thought it was? Please choose from the options below.,likert,recognition,unseen,miss,Short,Abbot Elementary,2 = It reminded me of another scene from the video,2 = It reminded me of another scene from the video,2.0,,,,
94,D,Post,2025-10-23 04:04:38,data/Post/Group D_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,6.1,6.1. Did you see this scene in the videos you watched last week?,binary,recognition,fake,miss,,Seinfeld,No,No,0.0,,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
94,D,Post,2025-10-23 04:04:38,data/Post/Group D_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,6.2,6.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,fake,miss,,Seinfeld,4 = Extremely confident,4 = Extremely confident,4.0,,,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
94,D,Post,2025-10-23 04:04:38,data/Post/Group D_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,7.1,7.1. Did you see this scene in the videos you watched last week?,binary,recognition,seen,hit,Long,The Town,Yes,Yes,1.0,1.0,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
94,D,Post,2025-10-23 04:04:38,data/Post/Group D_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,7.2,7.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,seen,hit,Long,The Town,4 = Extremely confident,4 = Extremely confident,4.0,4.0,4.0,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
94,D,Post,2025-10-23 04:04:38,data/Post/Group D_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,8.1,8.1. Did you see this scene in the videos you watched last week?,binary,recognition,fake,miss,,Friends,No,No,0.0,1.0,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
94,D,Post,2025-10-23 04:04:38,data/Post/Group D_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,8.2,8.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,fake,miss,,Friends,4 = Extremely confident,4 = Extremely confident,4.0,4.0,4.0,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
94,D,Post,2025-10-23 04:04:38,data/Post/Group D_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,9.1,9.1. Did you see this scene in the videos you watched last week?,binary,recognition,seen,hit,Short,Abbot Elementary,Yes,Yes,1.0,1.0,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
94,D,Post,2025-10-23 04:04:38,data/Post/Group D_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,9.2,9.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,seen,hit,Short,Abbot Elementary,4 = Extremely confident,4 = Extremely confident,4.0,4.0,4.0,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
94,D,Post,2025-10-23 04:04:38,data/Post/Group D_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,,Please enter your participant number. You received your participant number in the email that included the link to this survey. Please enter it exactly as shown in that email.,open-ended,,,,,,94,94,,,,,
94,D,Post,2025-10-23 04:04:38,data/Post/Group D_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,,Timestamp,,,,,,,10/23/2025 4:04:38,10/23/2025 4:04:38,,,,,
96,F,Post,2025-10-22 16:37:27,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,1.1,1.1. Did you see this scene in the videos you watched last week?,binary,recognition,key,hit,Short,Mad Max,Yes,Yes,1.0,1.0,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
96,F,Post,2025-10-22 16:37:27,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,1.2,1.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,key,hit,Short,Mad Max,4 = Extremely confident,4 = Extremely confident,4.0,4.0,4.0,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
96,F,Post,2025-10-22 16:37:27,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,10.1,10.1. Did you see this scene in the videos you watched last week?,binary,recognition,distractor,hit,Short,A Star Is Born,Yes,Yes,1.0,1.0,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
96,F,Post,2025-10-22 16:37:27,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,10.2,10.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,distractor,hit,Short,A Star Is Born,4 = Extremely confident,4 = Extremely confident,4.0,4.0,4.0,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
96,F,Post,2025-10-22 16:37:27,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,11.1,11.1. Did you see this scene in the videos you watched last week?,binary,recognition,fake,miss,,Sherlock Holmes,No,No,0.0,,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
96,F,Post,2025-10-22 16:37:27,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,11.2,11.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,fake,miss,,Sherlock Holmes,4 = Extremely confident,4 = Extremely confident,4.0,,,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
96,F,Post,2025-10-22 16:37:27,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,12.1,12.1. Did you see this scene in the videos you watched last week?,binary,recognition,distractor2,hit,Short,A Star Is Born,Yes,Yes,1.0,1.0,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
96,F,Post,2025-10-22 16:37:27,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,12.2,12.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,distractor2,hit,Short,A Star Is Born,4 = Extremely confident,4 = Extremely confident,4.0,4.0,4.0,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
96,F,Post,2025-10-22 16:37:27,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,13,"13. What happened in the scene? Please write a brief summary as accurately as you can. Try to include the main events and any key characters you remember. It’s okay if you don’t remember everything, just do your best.",open-ended,recall,target,,Long,Abbot Elementary,"In this scene, Barbara, Melissa, and Jacob are all sharing their favorite Philly pizza places. Jacob surprised Gregory with a ""Baltimore"" pizza. Jacob had driven to what Gregory had told him was his favorite pizza place to get him a pizza. What Jacob does not know is that Gregory does not like pizza and that is why he has this facial expression because he lied.","In this scene, Barbara, Melissa, and Jacob are all sharing their favorite Philly pizza places. Jacob surprised Gregory with a ""Baltimore"" pizza. Jacob had driven to what Gregory had told him was his favorite pizza place to get him a pizza. What Jacob does not know is that Gregory does not like pizza and that is why he has this facial expression because he lied.",,75.0,95.0,stage5_recall_keymoment,"The response captures several key events: the group discussing pizza, Jacob surprising Gregory with the 'Baltimore' pizza, Jacob's effort to get the pizza, and Gregory's lie about liking pizza. However, it omits the group’s dramatic reaction, Gregory’s explanation about being a picky eater, the teasing, and the aftermath. The ordering and specificity are strong for the events mentioned."
96,F,Post,2025-10-22 16:37:27,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,13.1,13.1. How confident are you in your answer? Please rate your confidence below.,likert,recall,target,,Long,Abbot Elementary,4 = Extremely confident,4 = Extremely confident,4.0,,,,
96,F,Post,2025-10-22 16:37:27,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,14,14. What happens at the end of this scene?,multiple,recall,target,,Long,Abbot Elementary,A. Gregory leaves the room,A. Gregory leaves the room,,,,,
96,F,Post,2025-10-22 16:37:27,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,14.1,14.1. How confident are you in your answer? Please rate your confidence below.,likert,recall,target,,Long,Abbot Elementary,3 = Confident,3 = Confident,3.0,,,,
96,F,Post,2025-10-22 16:37:27,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,15,15. Did you understand the scene while watching it last week?,binary,comprehension,target,,Long,Abbot Elementary,4 = Understood it without issue,4 = Understood it without issue,,,,,
96,F,Post,2025-10-22 16:37:27,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,15.1,15.1. What helped your understanding?,open-ended,comprehension,target,,Long,Abbot Elementary,"I had previously seen this episode, so I already was aware of what was happening in the scene.","I had previously seen this episode, so I already was aware of what was happening in the scene.",,,,,
96,F,Post,2025-10-22 16:37:27,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,16,"16. Consider the image above. Thinking back to the videos you watched last week, what emotions do you remember feeling during this scene? Select all options that apply.",multiple,emotion,target,,Long,Abbot Elementary,"Suspense, Amusement","Suspense, Amusement",,,,,
96,F,Post,2025-10-22 16:37:27,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,17,17. How easy or difficult was it to remember details from this scene?,likert,strength,target,,Long,Abbot Elementary,4 = Very easy,4 = Very easy,4.0,,,,
96,F,Post,2025-10-22 16:37:27,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,18,"18. What happened in the scene? Please write a brief summary as accurately as you can. Try to include the main events and any key characters you remember. It’s okay if you don’t remember everything, just do your best.",open-ended,recall,target,,Short,Mad Max,"In this scene, Furiosa is being chased in her truck by a bunch of people trying to kill her and her men. Simultaneously, Tom Hardy has been kidnapped and is tied to a post on the front of the truck that is seen in this image. The scene flashes back and forth to the different cars driving and trying to get to Furiosa's truck. In this specific picture, the guy who is in the air has been shot with an arrow, so he decides to sacrifice himself to take out the spikey truck in the back of the picture.","In this scene, Furiosa is being chased in her truck by a bunch of people trying to kill her and her men. Simultaneously, Tom Hardy has been kidnapped and is tied to a post on the front of the truck that is seen in this image. The scene flashes back and forth to the different cars driving and trying to get to Furiosa's truck. In this specific picture, the guy who is in the air has been shot with an arrow, so he decides to sacrifice himself to take out the spikey truck in the back of the picture.",,80.0,90.0,stage5_recall_keymoment,"The participant accurately recalls Furiosa being chased, the attackers trying to kill her, and the suicide attack by a War Boy to destroy a spiked vehicle, which matches the key MODEL EVENTS. There is an extra detail about Tom Hardy being tied to a post, but the main sequence and actions are described with good specificity and correct ordering."
96,F,Post,2025-10-22 16:37:27,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,18.1,18.1. How confident are you in your answer? Please rate your confidence below.,likert,recall,target,,Short,Mad Max,3 = Confident,3 = Confident,3.0,,,,
96,F,Post,2025-10-22 16:37:27,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,19,19. What happens at the end of this scene?,multiple,recall,target,,Short,Mad Max,C. Furiosa and her crew successfully protect their rig and drive away,C. Furiosa and her crew successfully protect their rig and drive away,,,,,
96,F,Post,2025-10-22 16:37:27,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,19.1,19.1. How confident are you in your answer? Please rate your confidence below.,likert,recall,target,,Short,Mad Max,2 = Somewhat confident,2 = Somewhat confident,2.0,,,,
96,F,Post,2025-10-22 16:37:27,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,2.1,2.1. Did you see this scene in the videos you watched last week?,binary,recognition,fake,miss,,Wonder Woman,No,No,0.0,,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
96,F,Post,2025-10-22 16:37:27,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,2.2,2.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,fake,miss,,Wonder Woman,4 = Extremely confident,4 = Extremely confident,4.0,,,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
96,F,Post,2025-10-22 16:37:27,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,20,20. Did you understand the scene while watching it last week?,binary,comprehension,target,,Short,Mad Max,3 = Understood it well,3 = Understood it well,,,,,
96,F,Post,2025-10-22 16:37:27,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,20.1,20.1. What helped your understanding?,open-ended,comprehension,target,,Short,Mad Max,"I have seen this movie previously, so I knew what was happening already","I have seen this movie previously, so I knew what was happening already",,,,,
96,F,Post,2025-10-22 16:37:27,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,21,"21. Consider the image above. Thinking back to the videos you watched last week, what emotions do you remember feeling during this scene? Select all options that apply.",multiple,emotion,target,,Short,Mad Max,"Fear, Suspense","Fear, Suspense",,,,,
96,F,Post,2025-10-22 16:37:27,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,22,22. How easy or difficult was it to remember details from this scene?,likert,strength,target,,Short,Mad Max,3 = Easy,3 = Easy,3.0,,,,
96,F,Post,2025-10-22 16:37:27,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,23,"23. Overall, how well do you think you remembered the video content from last week?",likert,general,,,,,4 = Extremely well,4 = Extremely well,4.0,,,,
96,F,Post,2025-10-22 16:37:27,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,24,24. How confident are you in your answers on this questionnaire?,likert,general,,,,,4 = Extremely confident,4 = Extremely confident,4.0,,,,
96,F,Post,2025-10-22 16:37:27,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,25,"25. Did you watch ""Abbott Elementary"" again after the session last week?",,,,,,,No,No,,,,,
96,F,Post,2025-10-22 16:37:27,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,26,"26. Did you watch ""Mad Max: Fury Road"" again after the session last week?",binary,watch,,,,,No,No,0.0,,,,
96,F,Post,2025-10-22 16:37:27,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,3.1,3.1. Did you see this scene in the videos you watched last week?,binary,recognition,distractor,hit,Short,Titanic,Yes,Yes,1.0,1.0,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
96,F,Post,2025-10-22 16:37:27,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,3.2,3.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,distractor,hit,Short,Titanic,4 = Extremely confident,4 = Extremely confident,4.0,4.0,4.0,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
96,F,Post,2025-10-22 16:37:27,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,4.1,4.1. Did you see this scene in the videos you watched last week?,binary,recognition,key,hit,Long,Abbot Elementary,Yes,Yes,1.0,1.0,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
96,F,Post,2025-10-22 16:37:27,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,4.2,4.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,key,hit,Long,Abbot Elementary,4 = Extremely confident,4 = Extremely confident,4.0,4.0,4.0,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
96,F,Post,2025-10-22 16:37:27,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,5.1,5.1. Did you see this scene in the videos you watched last week?,binary,recognition,unseen,miss,Short,Mad Max,No,No,0.0,1.0,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
96,F,Post,2025-10-22 16:37:27,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,5.2,5.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,unseen,miss,Short,Mad Max,4 = Extremely confident,4 = Extremely confident,4.0,4.0,4.0,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
96,F,Post,2025-10-22 16:37:27,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,6.1,6.1. Did you see this scene in the videos you watched last week?,binary,recognition,fake,miss,,Friends,No,No,0.0,1.0,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
96,F,Post,2025-10-22 16:37:27,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,6.2,6.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,fake,miss,,Friends,4 = Extremely confident,4 = Extremely confident,4.0,4.0,4.0,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
96,F,Post,2025-10-22 16:37:27,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,7.1,7.1. Did you see this scene in the videos you watched last week?,binary,recognition,seen,hit,Long,Abbot Elementary,Yes,Yes,1.0,1.0,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
96,F,Post,2025-10-22 16:37:27,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,7.2,7.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,seen,hit,Long,Abbot Elementary,4 = Extremely confident,4 = Extremely confident,4.0,4.0,4.0,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
96,F,Post,2025-10-22 16:37:27,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,8.1,8.1. Did you see this scene in the videos you watched last week?,binary,recognition,fake,miss,,Seinfeld,No,No,0.0,,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
96,F,Post,2025-10-22 16:37:27,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,8.2,8.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,fake,miss,,Seinfeld,4 = Extremely confident,4 = Extremely confident,4.0,,,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
96,F,Post,2025-10-22 16:37:27,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,9.1,9.1. Did you see this scene in the videos you watched last week?,binary,recognition,seen,hit,Short,Mad Max,Yes,Yes,1.0,1.0,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
96,F,Post,2025-10-22 16:37:27,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,9.2,9.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,seen,hit,Short,Mad Max,4 = Extremely confident,4 = Extremely confident,4.0,4.0,4.0,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
96,F,Post,2025-10-22 16:37:27,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,,Please enter your participant number. You received your participant number in the email that included the link to this survey. Please enter it exactly as shown in that email.,open-ended,,,,,,96,96,,,,,
96,F,Post,2025-10-22 16:37:27,data/Post/Group F_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,,Timestamp,,,,,,,10/22/2025 16:37:27,10/22/2025 16:37:27,,,,,
97,E,Post,2025-10-22 18:50:10,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,1.1,1.1. Did you see this scene in the videos you watched last week?,binary,recognition,key,hit,Long,Mad Max,Yes,Yes,1.0,1.0,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
97,E,Post,2025-10-22 18:50:10,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,1.2,1.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,key,hit,Long,Mad Max,2 = Somewhat confident,2 = Somewhat confident,2.0,2.0,2.0,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
97,E,Post,2025-10-22 18:50:10,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,10.1,10.1. Did you see this scene in the videos you watched last week?,binary,recognition,distractor,hit,Short,The Office,Yes,Yes,1.0,1.0,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
97,E,Post,2025-10-22 18:50:10,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,10.2,10.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,distractor,hit,Short,The Office,4 = Extremely confident,4 = Extremely confident,4.0,4.0,4.0,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
97,E,Post,2025-10-22 18:50:10,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,11.1,11.1. Did you see this scene in the videos you watched last week?,binary,recognition,fake,miss,,Sherlock Holmes,No,No,0.0,,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
97,E,Post,2025-10-22 18:50:10,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,11.2,11.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,fake,miss,,Sherlock Holmes,4 = Extremely confident,4 = Extremely confident,4.0,,,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
97,E,Post,2025-10-22 18:50:10,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,12.1,12.1. Did you see this scene in the videos you watched last week?,binary,recognition,distractor2,hit,Short,The Office,Yes,Yes,1.0,1.0,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
97,E,Post,2025-10-22 18:50:10,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,12.2,12.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,distractor2,hit,Short,The Office,4 = Extremely confident,4 = Extremely confident,4.0,4.0,4.0,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
97,E,Post,2025-10-22 18:50:10,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,13,"13. What happened in the scene? Please write a brief summary as accurately as you can. Try to include the main events and any key characters you remember. It’s okay if you don’t remember everything, just do your best.",open-ended,recall,target,,Short,Abbot Elementary,The character touching the pizza above was admitting to his work peers that he does not like pizza. He was basically forced to admit this or eat the gross wet pizza. They had gone out of their way to get it for him after I guess he lied and said it was his favorite to avoid detection as a pizza hater.,The character touching the pizza above was admitting to his work peers that he does not like pizza. He was basically forced to admit this or eat the gross wet pizza. They had gone out of their way to get it for him after I guess he lied and said it was his favorite to avoid detection as a pizza hater.,,90.0,95.0,stage5_recall_keymoment,"The participant accurately recalls Gregory being forced to admit he does not like pizza, the group’s effort to get the special pizza for him, and that Gregory lied about his preference to fit in. The response omits some group reactions and the sequence of teasing, but covers the main events with good specificity and ordering."
97,E,Post,2025-10-22 18:50:10,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,13.1,13.1. How confident are you in your answer? Please rate your confidence below.,likert,recall,target,,Short,Abbot Elementary,3 = Confident,3 = Confident,3.0,,,,
97,E,Post,2025-10-22 18:50:10,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,14,14. What happens at the end of this scene?,multiple,recall,target,,Short,Abbot Elementary,B. Gregory throws away his pizza,B. Gregory throws away his pizza,,,,,
97,E,Post,2025-10-22 18:50:10,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,14.1,14.1. How confident are you in your answer? Please rate your confidence below.,likert,recall,target,,Short,Abbot Elementary,1 = Not at all confident,1 = Not at all confident,1.0,,,,
97,E,Post,2025-10-22 18:50:10,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,15,15. Did you understand the scene while watching it last week?,binary,comprehension,target,,Short,Abbot Elementary,4 = Understood it without issue,4 = Understood it without issue,,,,,
97,E,Post,2025-10-22 18:50:10,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,15.1,15.1. What helped your understanding?,open-ended,comprehension,target,,Short,Abbot Elementary,It was easy to gather context clues and followed the format of sitcoms.,It was easy to gather context clues and followed the format of sitcoms.,,,,,
97,E,Post,2025-10-22 18:50:10,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,16,"16. Consider the image above. Thinking back to the videos you watched last week, what emotions do you remember feeling during this scene? Select all options that apply.",multiple,emotion,target,,Short,Abbot Elementary,Amusement,Amusement,,,,,
97,E,Post,2025-10-22 18:50:10,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,17,17. How easy or difficult was it to remember details from this scene?,likert,strength,target,,Short,Abbot Elementary,3 = Easy,3 = Easy,3.0,,,,
